ID,PID,Hours,Amount,Phase Bill Count,DeliveryMethod,Status,Division,Unit,Sponsor,Phase,ActualDuration,ProjectDuration,PlanningDuration,DesignDuration,ProcurementDuration,ConstructionDuration,CloseOutDuration,Monthly FTE
LNEM13JMK-Construction,LNEM13JMK,824.0,139864.91000000015,109,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,9.42,2441.0,567.0,463.0,591.0,308.0,512.0,0.62
LNEM13JMK-Closeout,LNEM13JMK,59.0,9359.76,20,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,1.15,2441.0,567.0,463.0,591.0,308.0,512.0,0.37
LNEA13MHU-Initiation,LNEA13MHU,620.25,91133.90000000005,94,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,20.87,3304.0,217.0,1780.0,415.0,265.0,627.0,0.21
LNEA13MHU-Design,LNEA13MHU,2177.2666666666664,339529.4500000002,243,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,48.0,3304.0,217.0,1780.0,415.0,265.0,627.0,0.32
LNEM13MLR-Initiation,LNEM13MLR,58.0,8463.230000000005,37,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,18.23,1671.0,565.0,440.0,262.0,404.0,180.0,0.02
LNEM13MLR-Design,LNEM13MLR,182.0,29179.389999999996,60,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,32.2,1671.0,565.0,440.0,262.0,404.0,180.0,0.04
LNEM13SPV-Initiation,LNEM13SPV,47.0,6949.720000000004,36,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,18.23,2240.0,565.0,376.0,254.0,309.0,736.0,0.02
LNEM13SPV-Design,LNEM13SPV,199.0,28897.62999999999,49,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,11.87,2240.0,565.0,376.0,254.0,309.0,736.0,0.12
LNEM13SPV-Procurement,LNEM13SPV,66.5,9674.419999999998,21,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,6.19,2240.0,565.0,376.0,254.0,309.0,736.0,0.08
LNEM13SPV-Construction,LNEM13SPV,278.25,44932.71000000001,67,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,11.84,2240.0,565.0,376.0,254.0,309.0,736.0,0.17
LNEM13SPV-Closeout,LNEM13SPV,123.16666666666667,13661.21,19,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,5.06,2240.0,565.0,376.0,254.0,309.0,736.0,0.17
PW77501EL-Procurement,PW77501EL,96.0,13528.05,11,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Procurement,9.64,1787.0,16.0,520.0,298.0,673.0,280.0,0.07
PW77501EL-Construction,PW77501EL,1539.75,224838.59,158,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Construction,24.87,1787.0,16.0,520.0,298.0,673.0,280.0,0.44
PW77501EL-Closeout,PW77501EL,387.25,56337.130000000005,26,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Closeout,5.85,1787.0,16.0,520.0,298.0,673.0,280.0,0.47
LNMA12WAS-Design,LNMA12WAS,48.5,7009.219999999999,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Libraries-NYPL,Design,1.23,1700.0,2.0,38.0,283.0,1054.0,323.0,0.28
LNMA12WAS-Procurement,LNMA12WAS,70.25,10413.89,8,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Libraries-NYPL,Procurement,9.13,1700.0,2.0,38.0,283.0,1054.0,323.0,0.05
LNMA12WAS-Construction,LNMA12WAS,288.75,43050.66,60,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Libraries-NYPL,Construction,34.0,1700.0,2.0,38.0,283.0,1054.0,323.0,0.06
LNMA12WAS-Closeout,LNMA12WAS,58.0,9328.83,9,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Libraries-NYPL,Closeout,10.42,1700.0,2.0,38.0,283.0,1054.0,323.0,0.04
LNCA13MOT-Initiation,LNCA13MOT,358.5,51899.93999999999,35,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,10.65,3547.0,735.0,1346.0,370.0,481.0,615.0,0.24
LNCA13MOT-Design,LNCA13MOT,2791.166666666667,432614.94000000024,412,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,55.26,3547.0,735.0,1346.0,370.0,481.0,615.0,0.36
LNCA13MOT-Procurement,LNCA13MOT,8.25,1308.78,2,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,0.0,3547.0,735.0,1346.0,370.0,481.0,615.0,inf
PW77CHROT-Construction,PW77CHROT,307.83333333333337,44980.359999999964,97,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,EXECUTIVE,DCAS,Construction,31.16,2594.0,0.0,88.0,80.0,966.0,1460.0,0.07
PW77CHROT-Closeout,PW77CHROT,7.5,1091.1,3,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,EXECUTIVE,DCAS,Closeout,0.46,2594.0,0.0,88.0,80.0,966.0,1460.0,0.12
PV704HSA1-Construction,PV704HSA1,298.5,45484.59,37,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,16.58,1414.0,12.0,12.0,197.0,1104.0,89.0,0.13
PV704HSA1-Closeout,PV704HSA1,93.0,10365.28,10,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,4.39,1414.0,12.0,12.0,197.0,1104.0,89.0,0.15
LNCA13GBR-Initiation,LNCA13GBR,469.5,68139.96000000004,73,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,14.68,3678.0,392.0,2009.0,212.0,365.0,700.0,0.23
LNCA13GBR-Design,LNCA13GBR,783.8333333333333,118863.98000000007,199,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,51.52,3678.0,392.0,2009.0,212.0,365.0,700.0,0.11
LNCA13HAM-Initiation,LNCA13HAM,375.25,53724.76000000002,48,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,7.94,3505.0,318.0,2151.0,272.0,602.0,162.0,0.34
LNCA13HAM-Design,LNCA13HAM,3205.3333333333335,490459.67,520,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,58.42,3505.0,318.0,2151.0,272.0,602.0,162.0,0.39
SANDPRFAB-Construction,SANDPRFAB,11521.25,1684769.3799999992,451,1.AllInHouse,Completed,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Construction,24.84,2920.0,3.0,38.0,33.0,770.0,2076.0,3.31
SANDPRFAB-Closeout,SANDPRFAB,1081.0,156747.50000000003,40,1.AllInHouse,Completed,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Closeout,5.98,2920.0,3.0,38.0,33.0,770.0,2076.0,1.29
SANDPRFAB-Design,SANDPRFAB,3743.85,574491.4300000003,187,1.AllInHouse,Completed,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Design,34.73,2920.0,3.0,38.0,33.0,770.0,2076.0,0.77
LNEA13HGR-Initiation,LNEA13HGR,499.75,74119.93000000002,71,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,13.55,4077.0,357.0,2199.0,275.0,630.0,616.0,0.26
LNEA13HGR-Design,LNEA13HGR,1876.6833333333334,302362.19000000035,311,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,52.44,4077.0,357.0,2199.0,275.0,630.0,616.0,0.26
LNEA13COL-Initiation,LNEA13COL,235.33333333333334,35192.12999999999,49,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,12.81,1868.0,606.0,808.0,233.0,221.0,180.0,0.13
LNEA13COL-Design,LNEA13COL,110.5,16144.74,19,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,6.44,1868.0,606.0,808.0,233.0,221.0,180.0,0.12
PW77MU8EL-Initiation,PW77MU8EL,31.0,4480.12,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Initiation,0.84,2177.0,26.0,112.0,118.0,689.0,1232.0,0.26
PW77MU8EL-Design,PW77MU8EL,433.0,62203.83999999999,25,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Design,3.61,2177.0,26.0,112.0,118.0,689.0,1232.0,0.86
PW77MU8EL-Procurement,PW77MU8EL,406.0,59090.29,35,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Procurement,3.81,2177.0,26.0,112.0,118.0,689.0,1232.0,0.76
PW77MU8EL-Construction,PW77MU8EL,3963.5,583434.4899999993,311,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Construction,22.23,2177.0,26.0,112.0,118.0,689.0,1232.0,1.27
PW77MU8EL-Closeout,PW77MU8EL,733.75,106745.95000000001,51,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Closeout,5.52,2177.0,26.0,112.0,118.0,689.0,1232.0,0.95
LNEA13TNK-Initiation,LNEA13TNK,329.25,47905.18000000002,59,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,30.94,3217.0,959.0,921.0,428.0,366.0,543.0,0.08
LNEA13TNK-Design,LNEA13TNK,1991.0,287895.7700000001,179,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,29.48,3217.0,959.0,921.0,428.0,366.0,543.0,0.48
LNEA13TNK-Procurement,LNEA13TNK,440.5,72343.81999999996,41,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,6.44,3217.0,959.0,921.0,428.0,366.0,543.0,0.49
PW322FL12-Construction,PW322FL12,1052.25,156351.15000000008,73,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Construction,6.16,191.0,,,,191.0,180.0,1.22
PW322FL12-Closeout,PW322FL12,337.0,51372.28,34,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Closeout,5.52,191.0,,,,191.0,180.0,0.44
PW322FL12-Initiation,PW322FL12,346.75,65054.38000000001,126,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Initiation,50.6,191.0,,,,191.0,180.0,0.05
LNCA13MOR-Initiation,LNCA13MOR,283.25,41070.350000000006,42,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,15.61,3621.0,586.0,1501.0,371.0,547.0,616.0,0.13
LNCA13MOR-Design,LNCA13MOR,2301.0,357388.9400000004,331,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,51.87,3621.0,586.0,1501.0,371.0,547.0,616.0,0.32
LNEA13PRT-Initiation,LNEA13PRT,378.5,54724.620000000024,68,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,45.08,2019.0,1346.0,256.0,251.0,166.0,180.0,0.06
LNEA13STG-Initiation,LNEA13STG,881.25,127825.85000000006,167,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,35.1,3018.0,1066.0,799.0,277.0,543.0,333.0,0.18
LNEA13STG-Design,LNEA13STG,2484.25,377128.7099999997,373,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,24.84,3018.0,1066.0,799.0,277.0,543.0,333.0,0.71
LNEA13STG-Procurement,LNEA13STG,395.5,65243.289999999986,80,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,10.42,3018.0,1066.0,799.0,277.0,543.0,333.0,0.27
PW77GLDRF-Construction,PW77GLDRF,4642.5,682891.7899999993,330,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Construction,25.61,2586.0,31.0,128.0,123.0,794.0,1510.0,1.29
PW77GLDRF-Closeout,PW77GLDRF,295.5,42923.98999999999,55,1.AllInHouse,Completed,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Closeout,5.52,2586.0,31.0,128.0,123.0,794.0,1510.0,0.38
PV490-Q3-Initiation,PV490-Q3,732.8333333333334,107667.83000000007,128,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,19.84,3673.0,584.0,1019.0,641.0,731.0,698.0,0.26
PV490-Q3-Design,PV490-Q3,5884.25,884077.5799999991,556,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,31.87,3673.0,584.0,1019.0,641.0,731.0,698.0,1.32
PV490-Q3-Procurement,PV490-Q3,1996.75,302148.6000000004,217,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,15.18,3673.0,584.0,1019.0,641.0,731.0,698.0,0.94
PV124-DW-Initiation,PV124-DW,440.0,63267.56000000001,56,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Initiation,14.06,2841.0,405.0,770.0,407.0,624.0,635.0,0.22
PV124-DW-Design,PV124-DW,2446.0,356213.08999999985,272,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Design,24.84,2841.0,405.0,770.0,407.0,624.0,635.0,0.7
PV124-DW-Procurement,PV124-DW,781.0,129996.3,116,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Procurement,13.15,2841.0,405.0,770.0,407.0,624.0,635.0,0.42
PV124-DW-Construction,PV124-DW,2099.666666666667,336350.7500000004,207,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,CULTURALS,Cultural Affairs,Construction,15.18,2841.0,405.0,770.0,407.0,624.0,635.0,0.99
PV235HAL3-Design,PV235HAL3,10.0,1445.2,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,2.97,1421.0,19.0,92.0,29.0,980.0,301.0,0.02
PV235HAL3-Procurement,PV235HAL3,1.0,144.52,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,0.94,1421.0,19.0,92.0,29.0,980.0,301.0,0.01
PV235HAL3-Construction,PV235HAL3,137.0,20121.909999999996,34,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,31.61,1421.0,19.0,92.0,29.0,980.0,301.0,0.03
PV503MST3-Design,PV503MST3,10.5,1517.46,3,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,2.55,1415.0,13.0,93.0,28.0,1098.0,183.0,0.03
PV503MST3-Procurement,PV503MST3,2.25,325.17,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,0.9,1415.0,13.0,93.0,28.0,1098.0,183.0,0.02
PV503MST3-Construction,PV503MST3,301.0,44171.729999999996,69,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,35.87,1415.0,13.0,93.0,28.0,1098.0,183.0,0.06
PV503MST3-Closeout,PV503MST3,53.0,8408.869999999999,11,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,5.9,1415.0,13.0,93.0,28.0,1098.0,183.0,0.06
PV236SGD1-Design,PV236SGD1,6.0,867.1200000000001,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,2.84,2897.0,18.0,88.0,33.0,996.0,1762.0,0.02
PV236SGD1-Procurement,PV236SGD1,6.5,939.38,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,1.06,2897.0,18.0,88.0,33.0,996.0,1762.0,0.04
PV236SGD1-Construction,PV236SGD1,267.25,39178.250000000015,61,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,32.13,2897.0,18.0,88.0,33.0,996.0,1762.0,0.06
PV236SGD1-Closeout,PV236SGD1,38.0,5738.52,8,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,5.06,2897.0,18.0,88.0,33.0,996.0,1762.0,0.05
PV419CAR2-Design,PV419CAR2,4.0,578.08,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,1.58,1383.0,3.0,49.0,22.0,1008.0,301.0,0.02
PV419CAR2-Procurement,PV419CAR2,3.0,433.56,1,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Procurement,0.71,1383.0,3.0,49.0,22.0,1008.0,301.0,0.03
PV419CAR2-Construction,PV419CAR2,205.5,30266.02999999999,57,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,32.52,1383.0,3.0,49.0,22.0,1008.0,301.0,0.05
PV419CAR2-Closeout,PV419CAR2,100.5,15379.249999999998,18,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,9.71,1383.0,3.0,49.0,22.0,1008.0,301.0,0.07
PV034EXTR-Design,PV034EXTR,7.0,1011.6400000000001,2,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Design,1.74,855.0,3.0,54.0,15.0,783.0,180.0,0.03
PV034EXTR-Construction,PV034EXTR,154.5,22675.39,41,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Construction,25.26,855.0,3.0,54.0,15.0,783.0,180.0,0.04
PV034EXTR-Closeout,PV034EXTR,12.0,1745.7599999999998,4,1.AllInHouse,Completed,PUBLIC BUILDINGS,PASS THROUGH,Cultural Affairs,Closeout,4.6,855.0,3.0,54.0,15.0,783.0,180.0,0.02
P-5PNYC06-Construction,P-5PNYC06,9208.15,1350073.8899999994,427,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,INTEGRATED EXECUTIVE PROJECTS(PB),Parks & Recreation,Construction,56.71,3358.0,,,,1758.0,1509.0,1.16
P-5PNYC06-Closeout,P-5PNYC06,2278.75,331512.54999999993,72,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,INTEGRATED EXECUTIVE PROJECTS(PB),Parks & Recreation,Closeout,5.52,3358.0,,,,1758.0,1509.0,2.95
P-5PNYC06-Initiation,P-5PNYC06,12718.5,1944263.5399999998,363,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,INTEGRATED EXECUTIVE PROJECTS(PB),Parks & Recreation,Initiation,28.98,3358.0,,,,1758.0,1509.0,3.13
LNCM10WCH-Initiation,LNCM10WCH,35.75,5166.59,4,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,17.03,5446.0,526.0,1845.0,1399.0,1281.0,395.0,0.01
LNCM10WCH-Design,LNCM10WCH,7977.75,1254387.599999997,925,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,59.42,5446.0,526.0,1845.0,1399.0,1281.0,395.0,0.96
LNCM10WCH-Procurement,LNCM10WCH,90.25,14685.05999999999,55,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,4.14,5446.0,526.0,1845.0,1399.0,1281.0,395.0,0.16
LNCA13NAM-Initiation,LNCA13NAM,505.25,74252.45999999996,76,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,25.77,3304.0,799.0,1009.0,285.0,480.0,731.0,0.14
LNCA13NAM-Design,LNCA13NAM,2802.5,411280.8299999998,286,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,32.55,3304.0,799.0,1009.0,285.0,480.0,731.0,0.61
LNCA13NAM-Procurement,LNCA13NAM,1182.25,198789.83000000013,140,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,9.19,3304.0,799.0,1009.0,285.0,480.0,731.0,0.92
LNCA13NAM-Construction,LNCA13NAM,33.75,5354.1,6,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,0.0,3304.0,799.0,1009.0,285.0,480.0,731.0,inf
LNCA13HUD-Initiation,LNCA13HUD,392.25,58258.77000000002,91,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,18.84,3847.0,929.0,1428.0,210.0,550.0,730.0,0.15
LNCA13HUD-Design,LNCA13HUD,2002.5,312680.5,362,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,46.92,3847.0,929.0,1428.0,210.0,550.0,730.0,0.3
P1YANK15A-Design,P1YANK15A,3524.5,513148.62000000005,313,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Design,38.52,4185.0,273.0,1194.0,389.0,868.0,1461.0,0.65
P1YANK15A-Procurement,P1YANK15A,1271.3166666666666,223186.39000000007,118,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Procurement,10.6,4185.0,273.0,1194.0,389.0,868.0,1461.0,0.86
P1YANK15A-Construction,P1YANK15A,3023.333333333333,473658.89,213,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,PARKS/DCAS,Parks & Recreation,Construction,15.64,4185.0,273.0,1194.0,389.0,868.0,1461.0,1.38
PW77CTC-Design,PW77CTC,2158.75,321176.24000000005,224,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,HUMAN SERVICES,DCAS,Design,22.08,940.0,189.0,361.0,121.0,269.0,180.0,0.7
HL82RPZ2-Initiation,HL82RPZ2,3542.0833333333335,519301.72000000015,392,2.DsgnConsultOnly,Active,PUBLIC BUILDINGS,HEALTH,Health,Initiation,54.74,1279.0,366.0,365.0,183.0,365.0,180.0,0.46
E12-0031-Initiation,E12-0031,12.5,1806.5,3,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Initiation,8.03,2403.0,249.0,525.0,550.0,262.0,817.0,0.01
E12-0031-Design,E12-0031,1847.5833333333333,275574.0699999999,182,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Design,16.94,2403.0,249.0,525.0,550.0,262.0,817.0,0.78
E12-0031-Procurement,E12-0031,828.3833333333333,120232.19,88,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Procurement,10.74,2403.0,249.0,525.0,550.0,262.0,817.0,0.55
E12-0031-Construction,E12-0031,2666.0,405644.8100000002,160,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Construction,15.23,2403.0,249.0,525.0,550.0,262.0,817.0,1.25
E12-0031-Closeout,E12-0031,612.5,96821.74,58,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Closeout,5.98,2403.0,249.0,525.0,550.0,262.0,817.0,0.73
LNCA13CCL-Initiation,LNCA13CCL,271.25,38923.93999999999,43,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Initiation,20.35,2102.0,756.0,644.0,134.0,181.0,387.0,0.1
LNCA13CCL-Design,LNCA13CCL,479.5,69541.37000000001,75,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Design,17.94,2102.0,756.0,644.0,134.0,181.0,387.0,0.19
LNCA13CCL-Procurement,LNCA13CCL,429.5,77227.13,63,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Procurement,11.22,2102.0,756.0,644.0,134.0,181.0,387.0,0.27
LNCA13CCL-Construction,LNCA13CCL,496.25,65555.46000000002,79,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Construction,6.53,2102.0,756.0,644.0,134.0,181.0,387.0,0.54
LNCA13CCL-Closeout,LNCA13CCL,312.5,52835.42000000001,73,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,LIBRARIES,Libraries-NYPL,Closeout,11.77,2102.0,756.0,644.0,134.0,181.0,387.0,0.19
LBC13NURF-Initiation,LBC13NURF,24.5,3379.7,6,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,1.38,1289.0,416.0,327.0,171.0,375.0,180.0,0.13
LBM13BPBL-Initiation,LBM13BPBL,182.5,25555.059999999998,20,1.AllInHouse,Active,PUBLIC BUILDINGS,LIBRARIES,Libraries-BPL,Initiation,2.3,1668.0,456.0,452.0,219.0,541.0,180.0,0.57
E12-0035-Design,E12-0035,2044.1999999999998,303826.2099999998,173,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Design,17.61,2511.0,206.0,546.0,480.0,914.0,365.0,0.83
E12-0035-Procurement,E12-0035,1835.75,266549.51,141,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Procurement,15.48,2511.0,206.0,546.0,480.0,914.0,365.0,0.85
E12-0035-Construction,E12-0035,4275.833333333334,633898.9500000001,296,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Construction,29.26,2511.0,206.0,546.0,480.0,914.0,365.0,1.04
E12-0035-Closeout,E12-0035,202.75,32164.259999999995,32,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Closeout,1.38,2511.0,206.0,546.0,480.0,914.0,365.0,1.05
E12-0037-Initiation,E12-0037,2.0,289.04,1,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Initiation,7.52,2510.0,202.0,611.0,709.0,685.0,303.0,0.0
E12-0037-Design,E12-0037,1612.15,236965.6699999999,181,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Design,18.71,2510.0,202.0,611.0,709.0,685.0,303.0,0.62
E12-0037-Procurement,E12-0037,911.25,133515.84000000008,164,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Procurement,22.8,2510.0,202.0,611.0,709.0,685.0,303.0,0.29
E12-0037-Construction,E12-0037,3697.8333333333335,557414.3000000002,241,2.DsgnConsultOnly,Completed,PUBLIC BUILDINGS,ONENYC,DCAS,Construction,21.24,2510.0,202.0,611.0,709.0,685.0,303.0,1.24
